transaction_id,user_id,transaction_amount,transaction_type,timestamp,sender_balance_before,sender_balance_after,receiver_id,is_new_receiver,device_id,is_new_device,latitude,longitude,distance_from_usual_location,ip_address,is_new_ip,transactions_last_1_hour,transactions_last_24_hours,average_transaction_amount,amount_deviation_ratio,failed_transaction_count,qr_transaction,merchant_id,merchant_category,merchant_risk_score,account_age_days,fraud_scenario,is_fraud
TXNAE63D363,USER6974,8667.45,P2M,2026-08-08 18:50:42.434906,80318.67,71651.22,USER1804,0,DEV6711,0,18.458714,73.864213,16.48,66.130.56.99,0,4,6,4367.63,1.98,0,0,MER9133,Restaurant,0.1,259,LEGITIMATE,0
TXN625A9844,USER9873,7494.24,P2P,2026-07-08 22:14:42.419763,97533.46,90039.22,USER5353,1,DEV2150,0,18.513826,73.793359,13.97,225.70.183.1,0,0,7,668.14,11.22,0,0,MER2977,Entertainment,0.05,698,LEGITIMATE,0
TXNB1692AE2,USER7908,2562.4,P2P,2026-06-13 21:13:42.382287,70087.74,67525.34,USER3772,1,DEV2408,1,18.577818,73.718654,6.58,26.154.245.218,0,1,18,3790.8,0.68,1,0,MER3656,Restaurant,0.1,276,LEGITIMATE,0
TXN42A969C7,USER2841,182.99,P2M,2026-07-30 14:10:42.383278,32500.69,32317.7,USER1694,0,DEV2229,0,18.619996,73.952812,1.6,154.98.251.15,0,0,4,4625.6,0.04,1,0,MER4228,Restaurant,0.24,215,LEGITIMATE,0
TXN61894082,USER7110,5865.66,QR,2026-06-15 09:30:42.412845,69810.57,63944.91,USER3218,0,DEV5650,0,18.561363,73.803942,16.12,46.34.127.140,0,3,17,2654.34,2.21,1,1,MER6363,Shopping,0.28,430,LEGITIMATE,0
TXNF76EED75,USER9114,6923.11,P2M,2026-06-17 20:15:42.410558,42172.34,35249.23,USER7888,0,DEV9380,0,18.500693,73.972244,0.53,58.102.81.74,0,0,6,3166.91,2.19,1,0,MER8436,Fuel,0.18,1989,LEGITIMATE,0
TXN28439E91,USER4157,4578.2,P2M,2026-07-02 03:24:42.425644,44144.49,39566.29,USER2020,0,DEV5493,0,18.523798,73.784752,9.65,12.126.171.14,0,2,4,2584.93,1.77,0,0,MER7109,Fuel,0.26,685,LEGITIMATE,0
TXN11A1AC88,USER1007,4757.85,P2M,2026-06-27 00:20:42.425070,89114.65,84356.8,USER1903,1,DEV2921,0,18.566304,73.994795,10.16,85.100.145.153,1,3,5,3062.36,1.55,1,0,MER9984,Shopping,0.3,1942,LEGITIMATE,0
TXNF662AA62,USER5924,6613.77,QR,2026-07-04 05:15:42.427357,70425.39,63811.62,USER4146,1,DEV1924,0,18.405102,73.993071,8.87,50.36.77.76,0,0,12,4383.23,1.51,0,1,MER4432,Restaurant,0.2,1340,LEGITIMATE,0
TXN45A2C002,USER7154,5938.92,P2P,2026-06-30 10:20:42.419176,18228.11,12289.19,USER8947,0,DEV5519,0,18.536087,73.781065,2.54,154.154.223.94,0,4,6,3102.19,1.91,1,0,MER8155,Utilities,0.09,1019,LEGITIMATE,0
TXN9A650EAD,USER5465,9605.63,QR,2026-07-11 12:50:42.425481,59005.3,49399.67,USER9206,0,DEV5407,1,18.517402,73.96634,12.86,113.194.171.89,0,1,4,729.24,13.17,0,1,MER8609,Utilities,0.02,892,LEGITIMATE,0
TXN12F9C30B,USER6225,8506.3,P2M,2026-06-12 08:29:42.433214,34917.15,26410.85,USER5535,0,DEV1612,0,18.562221,73.708814,9.77,246.160.189.210,0,3,7,4163.86,2.04,1,0,MER9155,Grocery,0.16,596,LEGITIMATE,0
TXN1A828F09,USER3391,8415.62,QR,2026-06-05 12:21:42.390576,61891.41,53475.79,USER7941,0,DEV8665,0,18.513616,73.904041,1.93,123.131.102.204,0,3,20,869.79,9.68,1,1,MER6213,Fuel,0.1,1301,LEGITIMATE,0
TXNDF671CD5,USER2313,2472.68,P2P,2026-06-16 13:28:42.409641,22567.58,20094.9,USER2384,0,DEV8718,1,18.53784,73.778936,16.51,91.27.208.65,0,4,6,2114.14,1.17,0,0,MER4824,Grocery,0.19,1036,LEGITIMATE,0
TXN1528B2FC,USER4267,8229.15,P2P,2026-08-04 11:39:42.385963,47180.03,38950.88,USER4091,0,DEV1362,0,18.518914,73.86595,4.19,102.27.26.215,0,1,9,935.42,8.8,0,0,MER7667,Shopping,0.06,2000,LEGITIMATE,0
TXNE4305248,USER6176,4475.51,P2P,2026-07-09 10:10:42.431533,44414.09,39938.58,USER8690,1,DEV6223,0,18.626287,73.833166,14.52,210.222.204.145,0,1,3,528.55,8.47,0,0,MER4482,Fuel,0.22,605,LEGITIMATE,0
TXN84802643,USER5994,1351.66,QR,2026-07-05 22:39:42.425683,91501.68,90150.02,USER3893,0,DEV2322,0,18.492653,73.79624,15.52,44.54.92.63,1,1,7,3277.06,0.41,1,1,MER5514,Utilities,0.12,1271,LEGITIMATE,0
TXN2118D114,USER6884,6389.17,QR,2026-06-21 07:06:42.412387,27080.89,20691.72,USER8113,0,DEV1148,1,18.500606,73.762527,8.74,11.213.127.17,0,3,9,4725.63,1.35,0,1,MER3932,Grocery,0.15,240,LEGITIMATE,0
TXNF5C0FBDF,USER8449,1590.16,QR,2026-08-08 14:17:42.399139,49616.17,48026.01,USER2173,0,DEV1689,0,18.523568,73.809144,4.82,79.64.147.54,0,0,7,2130.18,0.75,0,1,MER9073,Shopping,0.18,1830,LEGITIMATE,0
TXNC9832F09,USER1550,426.78,QR,2026-06-11 04:38:42.427446,51078.91,50652.13,USER2018,0,DEV6705,1,18.475658,73.777545,17.67,179.55.98.174,0,3,3,4575.3,0.09,1,1,MER5399,Entertainment,0.02,105,LEGITIMATE,0
TXNFA1B37F4,USER8423,2329.61,P2P,2026-07-12 13:54:42.407811,39440.0,37110.39,USER1735,0,DEV4210,0,18.559276,73.809039,18.46,199.184.207.201,0,0,13,1120.77,2.08,1,0,MER1215,Travel,0.03,619,LEGITIMATE,0
TXN4A5C1323,USER9241,2997.88,P2M,2026-06-12 12:56:42.419599,94451.88,91454.0,USER8352,0,DEV4864,0,18.554889,73.761331,7.52,255.131.153.188,0,3,15,2837.24,1.06,1,0,MER1269,Grocery,0.11,1241,LEGITIMATE,0
TXN20F78FB0,USER5116,4301.3,P2M,2026-06-18 17:21:42.409742,59975.49,55674.19,USER5452,0,DEV6007,0,18.63843,73.719954,17.06,236.164.48.119,0,4,15,710.72,6.05,0,0,MER2426,Fuel,0.26,836,LEGITIMATE,0
TXNA18EEBB4,USER1521,9208.29,P2M,2026-07-27 22:43:42.427239,58927.5,49719.21,USER1488,1,DEV2222,0,18.62077,73.88595,7.84,210.252.234.219,0,3,7,1105.93,8.33,1,0,MER7456,Grocery,0.29,472,LEGITIMATE,0
TXN9984DF53,USER7380,2675.71,QR,2026-07-30 13:56:42.412573,21314.42,18638.71,USER7222,1,DEV6449,0,18.645656,73.950587,13.51,7.147.178.8,0,3,2,4725.58,0.57,0,1,MER5599,Fuel,0.19,173,LEGITIMATE,0
TXN7EDF1791,USER7148,7307.87,P2M,2026-07-15 00:59:42.424369,97086.19,89778.32,USER2911,0,DEV9921,0,18.508138,73.821272,0.95,146.200.112.61,0,2,11,870.25,8.4,1,0,MER5521,Fuel,0.01,158,LEGITIMATE,0
TXN2CBDD047,USER7852,4819.7,P2M,2026-08-06 13:15:42.409550,34694.8,29875.1,USER6784,0,DEV4044,0,18.406421,73.945166,19.49,40.0.67.76,0,0,15,4943.12,0.98,0,0,MER4512,Restaurant,0.19,1122,LEGITIMATE,0
TXN4B145389,USER8816,1412.12,P2P,2026-07-18 11:39:42.410458,79326.16,77914.04,USER9651,1,DEV6953,0,18.640194,73.895483,5.7,138.8.83.156,0,3,5,2660.17,0.53,1,0,MER5456,Shopping,0.21,711,LEGITIMATE,0
TXN98464E52,USER1044,7577.84,P2M,2026-07-05 23:43:42.426584,30813.0,23235.16,USER9511,0,DEV4270,0,18.485558,73.977161,7.33,173.186.224.226,1,4,2,1424.39,5.32,0,0,MER4413,Restaurant,0.15,152,LEGITIMATE,0
TXND27CA1ED,USER8408,7788.58,P2P,2026-07-14 14:53:42.399266,62643.96,54855.38,USER1116,1,DEV4927,1,18.436236,73.86871,12.52,246.177.164.181,0,1,19,4317.23,1.8,1,0,MER8041,Grocery,0.12,1559,LEGITIMATE,0
TXN4D7FE320,USER1464,4240.62,QR,2026-06-20 07:12:42.389782,29492.38,25251.76,USER2024,0,DEV9513,0,18.576407,73.855014,15.82,252.222.97.191,0,2,14,4186.0,1.01,0,1,MER2643,Entertainment,0.17,896,LEGITIMATE,0
TXN899C6CEE,USER5262,103.85,P2P,2026-06-25 04:59:42.382826,89856.77,89752.92,USER4000,1,DEV8849,0,18.640011,73.923423,13.41,77.195.178.7,0,1,18,1819.21,0.06,1,0,MER2306,Travel,0.04,1038,LEGITIMATE,0
TXN483ECEF7,USER3052,2887.02,P2P,2026-08-06 14:24:42.426333,54003.71,51116.69,USER8463,1,DEV8118,0,18.489859,73.92827,0.9,167.227.173.38,0,0,11,3344.71,0.86,0,0,MER7504,Fuel,0.18,1662,LEGITIMATE,0
TXNEB61C130,USER5034,5308.58,QR,2026-07-22 11:55:42.409183,44367.66,39059.08,USER3333,0,DEV2492,0,18.605816,73.834804,14.03,126.122.221.252,0,3,4,1591.82,3.33,0,1,MER3796,Restaurant,0.11,182,LEGITIMATE,0
TXN37CB6DA5,USER8731,9785.82,P2M,2026-08-02 20:11:42.426999,64232.8,54446.98,USER2488,0,DEV2839,0,18.610173,73.782796,5.31,249.51.55.182,0,3,1,3884.1,2.52,0,0,MER8894,Utilities,0.03,1139,LEGITIMATE,0
TXN19E1D943,USER3697,3785.79,P2M,2026-06-04 13:15:42.421069,36062.14,32276.35,USER8844,0,DEV3077,1,18.64719,73.988456,11.69,213.101.83.64,0,0,2,1287.81,2.94,1,0,MER9511,Utilities,0.09,75,LEGITIMATE,0
TXNE2D3B4E5,USER5141,1079.86,QR,2026-07-05 01:31:42.382030,75596.51,74516.65,USER3702,0,DEV9839,0,18.633722,73.76879,17.65,76.4.83.17,0,1,6,1408.69,0.77,1,1,MER7734,Grocery,0.16,268,LEGITIMATE,0
TXN1C297EE0,USER7264,3171.28,QR,2026-07-03 02:17:42.400143,60545.41,57374.13,USER5199,0,DEV4313,0,18.596154,73.879749,17.57,21.44.251.58,1,1,18,597.76,5.31,1,1,MER3743,Grocery,0.11,1608,LEGITIMATE,0
TXNB18F5674,USER5267,3086.41,P2P,2026-06-11 05:53:42.434083,92724.03,89637.62,USER8030,0,DEV7807,1,18.406524,73.966174,6.77,157.225.187.104,0,1,14,2547.06,1.21,1,0,MER6384,Shopping,0.11,1099,LEGITIMATE,0
TXN5852C984,USER6279,110130.9,P2M,2026-08-05 09:02:42.437291,26510.79,21185.76,USER4408,1,DEV4532,0,18.620728,73.858282,9.92,250.108.7.121,1,3,5,3934.33,27.99,0,0,MER3921,Utilities,0.04,917,HIGH_VALUE,1
TXN3681B07F,USER5405,2945.34,P2P,2026-06-20 09:55:42.415255,33755.05,30809.71,USER8551,0,DEV7572,0,18.634673,73.824143,5.52,68.130.38.49,1,2,18,3194.31,0.92,1,0,MER6684,Utilities,0.06,1872,LEGITIMATE,0
TXNB76E1047,USER7464,3276.34,P2M,2026-07-14 06:08:42.388132,78835.34,75559.0,USER1233,1,DEV5439,0,18.524712,73.953519,5.98,121.76.100.158,1,3,1,4778.42,0.69,1,0,MER4655,Restaurant,0.25,418,LEGITIMATE,0
TXNB5642FA5,USER7546,475667.02,QR,2026-07-08 00:05:42.437103,88176.8,80653.44,USER4931,1,DEV5532,1,18.6057,73.895483,818.97,23.189.234.253,1,17,58,798.88,9.42,9,1,MER3728,Utilities,0.87,1780,MULTI_SIGNAL,1
TXN63A5F488,USER2361,1363.93,P2P,2026-06-13 17:36:42.421311,87926.31,86562.38,USER9172,0,DEV2933,0,18.487373,73.717876,19.01,124.186.158.210,0,3,4,3263.32,0.42,0,0,MER9122,Travel,0.28,838,LEGITIMATE,0
TXNE5A52767,USER7069,778.94,P2P,2026-07-09 17:17:42.422111,59509.47,58730.53,USER4523,0,DEV2668,0,18.545984,73.829575,6.53,135.225.135.55,1,4,3,3720.8,0.21,1,0,MER6974,Utilities,0.1,1670,LEGITIMATE,0
TXN59A1F8B8,USER6089,3508.32,P2M,2026-07-10 20:45:42.393802,24207.36,20699.04,USER9218,0,DEV4658,0,18.417172,73.929392,7.83,18.105.121.235,0,3,17,1319.84,2.66,1,0,MER7560,Fuel,0.09,80,LEGITIMATE,0
TXNF6057244,USER3948,6254.59,QR,2026-07-01 03:02:42.381509,57978.3,51723.71,USER3792,0,DEV9895,0,18.414067,73.774891,5.54,19.246.54.230,0,3,15,2425.18,2.58,0,1,MER8557,Utilities,0.04,1666,LEGITIMATE,0
TXN7F5CCB04,USER7370,271994.93,QR,2026-07-21 09:37:42.436550,66090.84,59726.67,USER6398,0,DEV3741,1,18.458568,73.702451,0.15,77.242.136.201,0,2,13,669.67,406.16,1,1,MER4119,Fuel,0.27,559,HIGH_VALUE,1
TXNA0335DCE,USER5007,2877.62,P2M,2026-08-08 01:19:42.434544,84617.28,81739.66,USER4077,0,DEV1392,0,18.556701,73.796349,19.12,213.47.205.3,0,3,10,1411.29,2.04,1,0,MER8399,Travel,0.29,260,LEGITIMATE,0
TXNF705F66F,USER9271,2651.31,P2P,2026-06-20 17:14:42.410686,21429.61,18778.3,USER4607,0,DEV7242,0,18.556266,73.869156,13.15,207.185.103.196,1,0,16,1453.55,1.82,1,0,MER1316,Shopping,0.19,478,LEGITIMATE,0
TXNA4C0E5B5,USER4011,34433.29,P2P,2026-07-04 09:12:42.438058,60189.38,56186.67,USER2429,0,DEV9035,0,18.557048,73.995237,15.93,240.73.232.246,0,14,47,2582.86,1.55,0,0,MER1440,Fuel,0.09,198,HIGH_VELOCITY,1
TXNE09FCB46,USER7565,4049.7,QR,2026-07-10 02:34:42.432155,56871.22,52821.52,USER5293,0,DEV9527,1,18.614948,73.756426,2.02,229.23.253.184,0,3,13,1493.19,2.71,1,1,MER6620,Shopping,0.03,474,LEGITIMATE,0
TXNF18BECC4,USER8585,160.65,QR,2026-08-05 18:20:42.433965,29684.85,29524.2,USER4822,0,DEV6737,0,18.567724,73.706383,1.63,23.31.141.110,0,1,9,2077.84,0.08,1,1,MER5353,Shopping,0.22,1031,LEGITIMATE,0
TXN51160127,USER9366,2457.15,QR,2026-06-11 14:36:42.406138,32038.08,29580.93,USER5274,0,DEV4214,0,18.628673,73.96273,12.41,218.102.118.102,0,3,20,4284.62,0.57,0,1,MER4997,Travel,0.15,427,LEGITIMATE,0
TXNBD4620B3,USER2972,3563.97,QR,2026-06-16 14:26:42.403438,22581.99,19018.02,USER4081,0,DEV2741,0,18.431294,73.710607,15.36,221.59.221.190,0,2,14,4616.44,0.77,0,1,MER2139,Shopping,0.06,1425,LEGITIMATE,0
TXNBD313A67,USER3843,5160.84,P2P,2026-07-31 01:39:42.403988,67174.0,62013.16,USER6027,0,DEV1345,0,18.466064,73.767416,14.57,243.54.0.56,0,2,1,1790.26,2.88,1,0,MER1239,Grocery,0.26,1455,LEGITIMATE,0
TXNF3E1EB12,USER7533,64592.84,QR,2026-06-29 22:58:42.436692,27751.93,18511.49,USER3742,1,DEV7343,1,18.587003,73.729576,16.39,133.11.65.9,1,4,5,4119.74,2.24,0,1,MER6964,Travel,0.84,886,QR_FRAUD,1
TXN8F2A8FCF,USER6749,8194.4,QR,2026-07-28 14:06:42.391014,16568.33,8373.93,USER6687,0,DEV9412,1,18.453131,73.960935,8.41,185.21.64.240,0,0,13,4513.89,1.82,0,1,MER2570,Utilities,0.23,1422,LEGITIMATE,0
TXNDB9FF943,USER6735,281.7,P2M,2026-06-24 03:32:42.390624,29241.0,28959.3,USER4840,0,DEV1695,0,18.617403,73.843406,6.22,29.211.31.213,0,2,5,2731.68,0.1,1,0,MER1091,Restaurant,0.26,58,LEGITIMATE,0
TXN24E6ACAE,USER9640,6317.67,P2P,2026-07-17 18:05:42.394963,30938.34,24620.67,USER7246,0,DEV6489,0,18.587105,73.714894,11.34,243.69.63.207,0,3,2,4947.5,1.28,1,0,MER1596,Grocery,0.06,743,LEGITIMATE,0
TXN892AE720,USER8632,9455.09,QR,2026-07-14 21:33:42.414913,78505.21,69050.12,USER7445,1,DEV6082,1,18.474344,73.818856,16.51,193.177.250.99,0,1,9,3044.17,3.11,0,1,MER8067,Restaurant,0.22,962,LEGITIMATE,0
TXNC79D6533,USER2039,4877.83,P2M,2026-07-18 15:10:42.430946,95009.31,90131.48,USER1476,0,DEV9303,0,18.632513,73.77019,2.29,123.149.67.136,0,3,9,2855.01,1.71,0,0,MER5940,Entertainment,0.17,881,LEGITIMATE,0
TXNF3C962F2,USER3549,7491.17,P2M,2026-06-27 02:24:42.430587,75020.32,67529.15,USER1422,0,DEV7415,0,18.634625,73.818903,6.39,228.79.63.125,1,0,9,4556.09,1.64,1,0,MER3887,Grocery,0.11,1276,LEGITIMATE,0
TXN91B1EFCD,USER3433,2731.69,P2P,2026-06-11 10:28:42.391098,36309.28,33577.59,USER3083,0,DEV1205,1,18.491412,73.80651,2.2,167.145.204.105,0,4,8,2577.99,1.06,0,0,MER8932,Shopping,0.12,1461,LEGITIMATE,0
TXNDC8CE312,USER2033,2986.11,P2M,2026-06-17 21:58:42.412517,35079.36,32093.25,USER6841,0,DEV9190,0,18.54283,73.813688,2.89,128.195.190.220,0,4,8,1268.05,2.35,0,0,MER3116,Grocery,0.24,1981,LEGITIMATE,0
TXNE19AA2BD,USER4199,828.61,QR,2026-06-02 23:49:42.399868,82062.35,81233.74,USER2230,1,DEV8156,0,18.58297,73.989116,3.98,197.58.200.221,0,1,14,2553.99,0.32,1,1,MER6915,Restaurant,0.3,992,LEGITIMATE,0
TXNB0812E84,USER7859,7683.06,QR,2026-07-28 17:21:42.397569,19399.72,11716.66,USER1677,0,DEV9927,1,18.423046,73.713297,5.58,131.31.205.43,0,3,19,3189.04,2.41,1,1,MER7346,Restaurant,0.04,1522,LEGITIMATE,0
TXN1703361B,USER2648,3337.77,P2M,2026-08-02 14:58:42.424496,23185.64,19847.87,USER3339,0,DEV7029,1,18.634648,73.870594,2.26,147.244.41.176,0,4,1,3592.11,0.93,1,0,MER7075,Grocery,0.17,598,LEGITIMATE,0
TXNFB74BE33,USER7394,4957.93,P2P,2026-07-04 13:17:42.394211,80786.75,75828.82,USER2182,0,DEV5165,1,18.648786,73.899165,5.3,174.45.253.212,1,2,3,3347.74,1.48,0,0,MER1006,Grocery,0.1,1421,LEGITIMATE,0
TXN2EBC69B5,USER1731,9229.69,QR,2026-08-03 22:02:42.408545,41714.3,32484.61,USER8590,0,DEV4354,0,18.431303,73.781221,6.04,172.52.197.248,0,0,5,1453.19,6.35,0,1,MER8339,Travel,0.12,344,LEGITIMATE,0
TXN94344B77,USER5608,9487.33,QR,2026-06-23 05:11:42.429606,63322.47,53835.14,USER2835,0,DEV2168,0,18.532315,73.747355,5.17,160.182.161.199,0,2,11,4312.99,2.2,0,1,MER8459,Travel,0.25,442,LEGITIMATE,0
TXNC989AD2D,USER3477,2655.24,QR,2026-06-14 22:18:42.422195,77418.26,74763.02,USER5037,0,DEV4918,0,18.590683,73.978574,9.08,6.92.157.152,1,3,6,2442.43,1.09,0,1,MER3996,Entertainment,0.26,1749,LEGITIMATE,0
TXN6691BC70,USER8834,3766.52,P2M,2026-06-15 23:14:42.392219,47973.31,44206.79,USER7247,0,DEV3034,0,18.575162,73.814975,3.18,108.68.146.109,0,2,11,1375.19,2.74,0,0,MER7336,Shopping,0.26,320,LEGITIMATE,0
TXNADEE3A22,USER3327,4474.48,P2M,2026-07-13 22:45:42.419969,42475.16,38000.68,USER5846,0,DEV5315,1,18.599797,73.716446,17.25,244.217.3.152,0,4,19,2237.01,2.0,1,0,MER6466,Grocery,0.29,239,LEGITIMATE,0
TXN9CC4DC85,USER4808,9618.47,P2M,2026-07-16 08:53:42.384402,18325.02,8706.55,USER9136,0,DEV2752,0,18.493619,73.723756,7.04,53.151.118.6,0,1,17,3469.31,2.77,0,0,MER5345,Entertainment,0.03,1189,LEGITIMATE,0
TXNE015E897,USER8332,4621.96,QR,2026-06-13 04:36:42.410504,14962.97,10341.01,USER2364,0,DEV4558,1,18.49683,73.976009,13.81,165.82.195.147,0,3,16,1712.45,2.7,0,1,MER7838,Travel,0.27,90,LEGITIMATE,0
TXNDF55B4D7,USER4256,450869.89,QR,2026-07-20 04:38:42.440244,51790.52,46600.63,USER6353,1,DEV9734,1,18.561564,73.874463,977.83,78.180.127.8,1,18,33,768.52,6.75,7,1,MER3092,Fuel,0.75,1687,MULTI_SIGNAL,1
TXN575B696B,USER7317,1845.4,P2P,2026-07-14 23:10:42.425930,71705.27,69859.87,USER1578,0,DEV7149,0,18.48743,73.896646,15.13,99.252.174.186,1,4,10,540.27,3.42,1,0,MER7987,Utilities,0.01,1207,LEGITIMATE,0
TXN0B57BBBE,USER1697,4736.79,QR,2026-07-19 16:35:42.422357,97635.2,92898.41,USER4732,0,DEV3445,0,18.55255,73.993991,16.76,94.105.183.64,0,2,17,1119.34,4.23,1,1,MER1088,Travel,0.1,1823,LEGITIMATE,0
TXNB67ACEA1,USER7608,3766.68,QR,2026-06-30 22:42:42.407343,80788.23,77021.55,USER5293,0,DEV2148,1,18.475961,73.772335,19.4,10.51.38.60,0,0,11,2759.94,1.36,0,1,MER3685,Entertainment,0.16,1058,LEGITIMATE,0
TXNB2911375,USER3235,2454.53,P2P,2026-06-02 06:34:42.407046,38100.12,35645.59,USER2705,0,DEV2272,0,18.433675,73.769601,7.56,211.52.148.107,1,4,15,4570.44,0.54,1,0,MER9004,Travel,0.05,1907,LEGITIMATE,0
TXN548387CA,USER8651,2235.21,P2M,2026-07-26 08:55:42.391145,87823.23,85588.02,USER4743,0,DEV7708,1,18.483312,73.98221,5.43,189.240.0.166,0,3,8,3750.77,0.6,0,0,MER5861,Utilities,0.08,458,LEGITIMATE,0
TXN0112DE6F,USER7348,1686.08,P2M,2026-07-01 22:18:42.413428,14097.43,12411.35,USER1910,0,DEV8957,0,18.598107,73.885409,7.22,41.71.51.251,1,3,20,923.26,1.83,0,0,MER8352,Fuel,0.09,317,LEGITIMATE,0
TXN243F46D3,USER8774,99443.47,QR,2026-07-18 02:25:42.440110,80735.53,78253.58,USER8116,0,DEV6614,1,18.622646,73.862337,7.32,200.106.30.46,1,2,18,2766.33,0.9,1,1,MER5342,Grocery,0.13,428,NEW_DEVICE,1
TXN7D9D5E37,USER5033,7970.92,P2M,2026-08-06 02:57:42.399530,71846.06,63875.14,USER1142,0,DEV9403,0,18.473893,73.940715,17.33,239.143.135.104,0,1,13,3850.3,2.07,1,0,MER4123,Shopping,0.02,873,LEGITIMATE,0
TXN32CEFA91,USER1269,22421.94,QR,2026-08-01 01:43:42.439392,99432.83,97190.49,USER1495,0,DEV6975,0,18.614202,73.80981,1.73,119.146.229.171,0,0,2,3288.4,0.68,7,1,MER8980,Shopping,0.28,221,FAILED_ATTEMPTS,1
TXN4816D292,USER3945,7751.67,P2P,2026-06-20 14:05:42.390491,64452.9,56701.23,USER2682,0,DEV4035,0,18.491002,73.707541,6.51,217.250.143.27,1,3,4,991.52,7.82,0,0,MER7208,Grocery,0.04,59,LEGITIMATE,0
TXN2D4D4579,USER3684,1618.96,P2M,2026-07-15 20:33:42.429720,67264.78,65645.82,USER9871,0,DEV9939,0,18.530355,73.739317,19.58,11.112.20.102,0,1,20,4737.33,0.34,1,0,MER5075,Entertainment,0.1,396,LEGITIMATE,0
TXN0A13DCEB,USER5113,9781.91,QR,2026-06-29 15:22:42.390533,86081.76,76299.85,USER9032,0,DEV1705,1,18.495021,73.978908,5.51,94.93.189.80,1,4,13,1979.83,4.94,0,1,MER4524,Entertainment,0.24,1145,LEGITIMATE,0
TXN340DE653,USER5956,158782.41,P2P,2026-06-27 02:46:42.435579,24397.04,21828.69,USER5034,1,DEV5546,0,18.565769,73.725393,17.97,44.194.38.62,0,1,1,4822.0,32.93,0,0,MER4715,Grocery,0.23,707,HIGH_VALUE,1
TXN1AF173FA,USER4475,23371.74,QR,2026-08-02 06:52:42.440424,84640.99,75104.24,USER5771,1,DEV7241,0,18.573115,73.992112,11.57,22.150.89.223,1,3,18,906.4,10.52,1,1,MER6806,Grocery,0.8,586,QR_FRAUD,1
TXN227E8E6C,USER5689,7217.96,QR,2026-08-05 17:06:42.418112,44719.81,37501.85,USER3969,0,DEV6842,1,18.441817,73.827423,14.91,53.13.144.164,1,0,9,4241.0,1.7,0,1,MER2521,Shopping,0.18,865,LEGITIMATE,0
TXNF3E7DE0B,USER5602,2579.71,P2M,2026-07-13 11:39:42.418171,35259.8,32680.09,USER8309,0,DEV6228,0,18.415709,73.739719,13.74,95.182.35.61,0,2,7,3185.91,0.81,1,0,MER3630,Entertainment,0.21,323,LEGITIMATE,0
TXN9D1090C5,USER8357,8171.61,P2P,2026-07-02 04:25:42.428763,51203.94,43032.33,USER6467,0,DEV3635,1,18.582733,73.809297,3.78,152.72.214.118,0,2,9,994.98,8.21,0,0,MER7961,Travel,0.04,1979,LEGITIMATE,0
TXN928DAEFB,USER7968,7072.81,P2M,2026-06-08 06:56:42.391409,93704.63,86631.82,USER9479,1,DEV7867,0,18.548341,73.75332,6.66,90.254.56.109,0,0,1,3683.8,1.92,0,0,MER1694,Utilities,0.3,1228,LEGITIMATE,0
TXND836FECC,USER2323,7782.48,QR,2026-07-30 22:45:42.383237,12709.74,4927.26,USER3975,0,DEV9458,0,18.494781,73.973158,9.45,210.177.174.227,0,3,8,2337.98,3.33,0,1,MER9349,Travel,0.15,498,LEGITIMATE,0
TXNB250E438,USER8113,9921.14,P2P,2026-06-11 09:17:42.393013,74751.86,64830.72,USER5050,1,DEV7905,0,18.577339,73.761784,15.15,99.52.195.32,0,2,11,4609.77,2.15,0,0,MER7938,Shopping,0.18,815,LEGITIMATE,0
TXN1909A865,USER6744,5801.88,P2M,2026-07-22 03:03:42.391700,75533.96,69732.08,USER4350,0,DEV3715,0,18.534518,73.922461,7.33,8.204.150.37,0,0,16,4087.45,1.42,0,0,MER4832,Utilities,0.17,1303,LEGITIMATE,0
TXN232E4C64,USER9700,7607.7,P2P,2026-07-10 19:58:42.422848,32005.45,24397.75,USER1897,0,DEV7816,0,18.522822,73.803248,7.52,105.144.196.37,0,0,3,3277.87,2.32,1,0,MER6799,Entertainment,0.29,1640,LEGITIMATE,0
TXN8E4FF821,USER3535,7677.26,P2M,2026-06-23 08:35:42.410770,66462.22,58784.96,USER3112,0,DEV2140,1,18.467169,73.963654,14.79,169.40.66.146,0,0,6,4221.33,1.82,0,0,MER6937,Utilities,0.17,1379,LEGITIMATE,0
TXN1ED16312,USER7701,159647.66,QR,2026-07-01 00:50:42.436965,62417.72,55409.73,USER7980,1,DEV6799,1,18.475148,73.761339,1375.66,62.174.20.77,1,19,58,1720.27,4.07,9,1,MER9434,Travel,1.0,1452,MULTI_SIGNAL,1
TXN2F8CB034,USER2095,1889.99,P2P,2026-07-08 07:50:42.425113,69873.16,67983.17,USER1720,0,DEV8592,0,18.427568,73.840326,2.49,144.161.55.153,0,4,1,1935.46,0.98,0,0,MER7686,Grocery,0.15,611,LEGITIMATE,0
TXN11629BEB,USER9377,4850.36,QR,2026-07-05 11:15:42.389182,29734.38,24884.02,USER8441,0,DEV5386,1,18.545816,73.831447,6.63,68.80.123.44,0,0,19,1096.41,4.42,0,1,MER9863,Fuel,0.21,510,LEGITIMATE,0
TXN1006CC73,USER2946,7635.87,P2M,2026-06-29 18:38:42.420174,64338.55,56702.68,USER3029,0,DEV8668,0,18.507452,73.953109,2.33,16.233.204.149,0,2,10,3806.06,2.01,0,0,MER6957,Travel,0.21,1255,LEGITIMATE,0
